ball-bearing;humidity;vibration
60.809;74.817;10.742
60.808;74.817;Okt 74
60.807;74.817;10.739
60.805;74.817;10.737
60.804;74.817;10.735
60.803;74.817;10.733
60.802;74.817;10.732
60.8;74.817;Okt 73
60.799;74.816;10.728
60.798;74.816;10.726
60.797;74.816;10.725
60.796;74.816;10.723
60.794;74.816;10.721
60.793;74.816;10.719
60.792;74.816;10.718
60.791;74.816;10.716
60.79;74.816;10.714
60.788;74.816;10.713
60.787;74.816;10.711
60.786;74.816;10.709
60.785;74.816;10.707
60.784;74.815;10.705
60.782;74.815;10.704
60.781;74.815;10.702
60.78;74.815;10. Jul
60.779;74.815;10.698
60.778;74.815;10.697
60.776;74.815;10.695
60.775;74.815;10.693
60.774;74.815;10.692
60.773;74.815;Okt 69
60.771;74.815;10.688
60.77;74.815;10.686
60.769;74.815;10.684
60.768;74.815;10.683
60.767;74.814;10.681
60.765;74.814;10.679
60.764;74.814;10.678
60.763;74.814;10.676
60.762;74.814;10.674
60.761;74.814;10.672
60.759;74.814;10.671
60.758;74.814;10.669
60.757;74.814;10.667
60.756;74.814;10.665
60.755;74.814;10.663
60.753;74.814;10.662
60.752;74.814;Okt 66
60.751;74.813;10.658
60.75;74.813;10.657
60.749;74.813;10.655
60.747;74.813;10.653
60.746;74.813;10.651
60.745;74.813;10.649
60.744;74.813;10.648
60.742;74.813;10.646
60.741;74.813;10.644
60.74;74.813;10.642
60.739;74.813;10.641
60.738;74.813;10.639
60.736;74.813;10.637
60.735;74.812;10.636
60.734;74.812;10.634
60.733;74.812;10.632
60.732;74.812;Okt 63
60.73;74.812;10.628
60.729;74.812;10.627
60.728;74.812;10.625
60.727;74.812;10.623
60.726;74.812;10.622
60.724;74.812;Okt 62
60.723;74.812;10.618
60.722;74.812;10.616
60.721;74.812;10.614
60.72;74.811;10.613
60.718;74.811;10.611
60.717;74.811;10.609
60.716;74.811;10.607
60.715;74.811;10.606
60.714;74.811;10.604
60.712;74.811;10.602
60.711;74.811;10.601
60.71;74.811;10.599
60.709;74.811;10.597
60.707;74.811;10.595
60.706;74.811;10.593
60.705;74.811;10.592
60.704;74.81;Okt 59
60.703;74.81;10.588
60.701;74.81;10.586
60.7;74.81;10.585
60.699;74.81;10.583
60.698;74.81;10.581
60.697;74.81;Okt 58
60.695;74.81;10.578
60.694;74.81;10.576
60.693;74.81;10.574
60.692;74.81;10.572
60.691;74.81;10.571
60.689;74.81;10.569
60.688;74.809;10.567
60.687;74.809;10.566
60.686;74.809;10.564
60.685;74.809;10.562
60.683;74.809;Okt 56
60.682;74.809;10.559
60.681;74.809;10.557
60.68;74.809;10.555
60.679;74.809;10.553
60.677;74.809;10.551
60.676;74.809;Okt 55
60.675;74.809;10.548
60.674;74.809;10.546
60.673;74.809;10.545
60.671;74.808;10.543
60.67;74.808;10.541
60.669;74.808;10.539
60.668;74.808;10.537
60.666;74.808;10.536
60.665;74.808;10.534
60.664;74.808;10.532
60.663;74.808;Okt 53
60.662;74.808;10.529
60.66;74.808;10.527
60.659;74.808;10.525
60.658;74.808;10.524
60.657;74.808;10.522
60.656;74.807;Okt 52
60.654;74.807;10.518
60.653;74.807;10.516
60.652;74.807;10.515
60.651;74.807;10.513
60.65;74.807;10.511
60.648;74.807;Okt 51
60.647;74.807;10.508
60.646;74.807;10.506
60.645;74.807;10.504
60.644;74.807;10.502
60.642;74.807;10.501
60.641;74.807;10.499
60.64;74.806;10.497
60.639;74.806;10.495
60.638;74.806;10.494
60.636;74.806;10.492
60.635;74.806;Okt 49
60.634;74.806;10.489
60.633;74.806;10.487
60.632;74.806;10.485
60.63;74.806;10.483
60.629;74.806;10.481
60.628;74.806;Okt 48
60.627;74.806;10.478
60.625;74.806;10.476
60.624;74.805;10.474
60.623;74.805;10.473
60.622;74.805;10.471
60.621;74.805;10.469
60.619;74.805;10.467
60.618;74.805;10.466
60.617;74.805;10.464
60.616;74.805;10.462
60.615;74.805;Okt 46
60.613;74.805;10.459
60.612;74.805;10.457
60.611;74.805;10.455
60.61;74.805;10.454
60.609;74.804;10.452
60.607;74.804;Okt 45
60.606;74.804;10.448
60.605;74.804;10.446
60.604;74.804;10.445
60.603;74.804;10.443
60.601;74.804;10.441
60.6;74.804;10.439
60.599;74.804;10.438
60.598;74.804;10.436
60.597;74.804;10.434
60.595;74.804;10.433
60.594;74.804;10.431
60.593;74.803;10.429
60.592;74.803;10.427
60.591;74.803;10.425
60.589;74.803;10.424
60.588;74.803;10.422
60.587;74.803;Okt 42
60.586;74.803;10.418
60.584;74.803;10.417
60.583;74.803;10.415
60.582;74.803;10.413
60.581;74.803;10.412
60.58;74.803;Okt 41
60.578;74.803;10.408
60.577;74.802;10.406
60.576;74.802;10.404
60.575;74.802;10.403
60.574;74.802;10.401
60.572;74.802;10.399
60.571;74.802;10.398
60.57;74.802;10.396
60.569;74.802;10.394
60.568;74.802;10.392
60.566;74.802;Okt 39
60.565;74.802;10.389
60.564;74.802;10.387
60.563;74.802;10.385
60.562;74.802;10.383
60.56;74.801;10.382
60.559;74.801;Okt 38
60.558;74.801;10.378
60.557;74.801;10.377
60.556;74.801;10.375
60.554;74.801;10.373
60.553;74.801;10.371
60.552;74.801;10.369
60.551;74.801;10.368
60.55;74.801;10.366
60.548;74.801;10.364
60.547;74.801;10.362
60.546;74.801;10.361
60.545;74.8;10.359
60.543;74.8;10.357
60.542;74.8;10.355
60.541;74.8;10.354
60.54;74.8;10.352
60.539;74.8;Okt 35
60.537;74.8;10.348
60.536;74.8;10.347
60.535;74.8;10.345
60.534;74.8;10.343
60.533;74.8;10.342
60.531;74.8;Okt 34
60.53;74.8;10.338
60.529;74.799;10.336
60.528;74.799;10.334
60.527;74.799;10.333
60.525;74.799;10.331
60.524;74.799;10.329
60.523;74.799;10.327
60.522;74.799;10.326
60.521;74.799;10.324
60.519;74.799;10.322
60.518;74.799;10.321
60.517;74.799;10.319
60.516;74.799;10.317
60.515;74.799;10.315
60.513;74.798;10.313
60.512;74.798;10.312
60.511;74.798;Okt 31
60.51;74.798;10.308
60.509;74.798;10.306
60.507;74.798;10.305
60.506;74.798;10.303
60.505;74.798;10.301
60.504;74.798;10. Mrz
60.502;74.798;10.298
60.501;74.798;10.296
60.5;74.798;10.294
60.499;74.798;10.292
60.498;74.797;10.291
60.496;74.797;10.289
60.495;74.797;10.287
60.494;74.797;10.286
60.493;74.797;10.284
60.492;74.797;10.282
60.49;74.797;Okt 28
60.489;74.797;10.278
60.488;74.797;10.277
60.487;74.797;10.275
60.486;74.797;10.273
60.484;74.797;10.271
60.483;74.797;Okt 27
60.482;74.796;10.268
60.481;74.796;10.266
60.48;74.796;10.265
60.478;74.796;10.263
60.477;74.796;10.261
60.476;74.796;10.259
60.475;74.796;10.257
60.474;74.796;10.256
60.472;74.796;10.254
60.471;74.796;10.252
60.47;74.796;Okt 25
60.469;74.796;10.249
60.468;74.796;10.247
60.466;74.796;10.245
60.465;74.795;10.244
60.464;74.795;10.242
60.463;74.795;Okt 24
60.461;74.795;10.238
60.46;74.795;10.236
60.459;74.795;10.235
60.458;74.795;10.233
60.457;74.795;10.231
60.455;74.795;Okt 23
60.454;74.795;10.228
60.453;74.795;10.226
60.452;74.795;10.224
60.451;74.795;10.223
60.449;74.794;10.221
60.448;74.794;10.219
60.447;74.794;10.217
60.446;74.794;10.215
60.445;74.794;10.214
60.443;74.794;10.212
60.442;74.794;Okt 21
60.441;74.794;10.209
60.44;74.794;10.207
60.439;74.794;10.205
60.437;74.794;10.203
60.436;74.794;10.201
60.435;74.794;10. Feb
60.434;74.793;10.198
60.433;74.793;10.196
60.431;74.793;10.194
60.43;74.793;10.193
60.429;74.793;10.191
60.428;74.793;10.189
60.427;74.793;10.188
60.425;74.793;10.186
60.424;74.793;10.184
60.423;74.793;10.182
60.422;74.793;Okt 18
60.42;74.793;10.179
60.419;74.793;10.177
60.418;74.792;10.175
60.417;74.792;10.174
60.416;74.792;10.172
60.414;74.792;Okt 17
60.413;74.792;10.168
60.412;74.792;10.166
60.411;74.792;10.165
60.41;74.792;10.163
60.408;74.792;10.161
60.407;74.792;10.159
60.406;74.792;10.158
60.405;74.792;10.156
60.404;74.792;10.154
60.402;74.791;10.152
60.401;74.791;10.151
60.4;74.791;10.149
60.399;74.791;10.147
60.398;74.791;10.145
60.396;74.791;10.144
60.395;74.791;10.142
60.394;74.791;Okt 14
60.393;74.791;10.138
60.392;74.791;10.137
60.39;74.791;10.135
60.389;74.791;10.133
60.388;74.791;10.131
60.387;74.79;Okt 13
60.385;74.79;10.128
60.384;74.79;10.126
60.383;74.79;10.124
60.382;74.79;10.123
60.381;74.79;10.121
60.379;74.79;10.119
60.378;74.79;10.118
60.377;74.79;10.116
60.376;74.79;10.114
60.375;74.79;10.112
60.373;74.79;10. Nov
60.372;74.79;10.109
60.371;74.79;10.107
60.37;74.789;10.105
60.369;74.789;10.103
60.367;74.789;10.102
60.366;74.789;10. Jan
60.365;74.789;10.098
60.364;74.789;10.097
60.363;74.789;10.095
60.361;74.789;10.093
60.36;74.789;10.091
60.359;74.789;10.089
60.358;74.789;10.088
60.357;74.789;10.086
60.355;74.789;10.084
60.354;74.788;10.082
60.353;74.788;10.081
60.352;74.788;10.079
60.351;74.788;10.077
60.349;74.788;10.075
60.348;74.788;10.074
60.347;74.788;10.072
60.346;74.788;10. Jul
60.344;74.788;10.068
60.343;74.788;10.067
60.342;74.788;10.065
60.341;74.788;10.063
60.34;74.788;10.062
60.338;74.787;10. Jun
60.337;74.787;10.058
60.336;74.787;10.056
60.335;74.787;10.054
60.334;74.787;10.053
60.332;74.787;10.051
60.331;74.787;10.049
60.33;74.787;10.047
60.329;74.787;10.046
60.328;74.787;10.044
60.326;74.787;10.042
60.325;74.787;10.041
60.324;74.787;10.039
60.323;74.786;10.037
60.322;74.786;10.035
60.32;74.786;10.033
60.319;74.786;10.032
60.318;74.786;10. Mrz
60.317;74.786;10.028
60.316;74.786;10.026
60.314;74.786;10.025
60.313;74.786;10.023
60.312;74.786;10.021
60.311;74.786;10. Feb
60.31;74.786;10.018
60.308;74.786;10.016
60.307;74.785;10.014
60.306;74.785;10.012
60.305;74.785;10.011
60.303;74.785;10.009
60.302;74.785;10.007
60.301;74.785;10.006
60.3;74.785;10.004
60.299;74.785;10.002
60.297;74.785;10
60.296;74.785;99.985
60.295;74.785;99.967
60.294;74.785;9.995
60.293;74.785;99.932
60.291;74.784;99.915
60.29;74.784;99.898
60.289;74.784;9.988
60.288;74.784;99.862
60.287;74.784;99.845
60.285;74.784;99.827
60.284;74.784;9.981
60.283;74.784;99.793
60.282;74.784;99.775
60.281;74.784;99.757
60.279;74.784;9.974
60.278;74.784;99.722
60.277;74.784;99.705
60.276;74.784;99.688
60.275;74.783;9.967
60.273;74.783;99.653
60.272;74.783;99.635
60.271;74.783;99.617
60.27;74.783;Sep 96
60.269;74.783;99.582
60.267;74.783;99.565
60.266;74.783;99.548
60.265;74.783;9.953
60.264;74.783;99.512
60.262;74.783;99.495
60.261;74.783;99.477
60.26;74.783;9.946
60.259;74.782;99.443
60.258;74.782;99.425
60.256;74.782;99.407
60.255;74.782;9.939
60.254;74.782;99.372
60.253;74.782;99.355
60.252;74.782;99.337
60.25;74.782;9.932
60.249;74.782;99.302
60.248;74.782;99.285
60.247;74.782;99.267
60.246;74.782;9.925
60.244;74.782;99.232
60.243;74.781;99.215
60.242;74.781;99.197
60.241;74.781;9.918
60.24;74.781;99.162
60.238;74.781;99.145
60.237;74.781;99.127
60.236;74.781;9.911
60.235;74.781;99.093
60.234;74.781;99.075
60.232;74.781;99.057
60.231;74.781;9.904
60.23;74.781;99.022
60.229;74.781;99.005
60.228;74.78;98.988
60.226;74.78;9.897
60.225;74.78;98.952
60.224;74.78;98.935
60.223;74.78;98.917
60.221;74.78;Sep 89
60.22;74.78;98.883
60.219;74.78;98.865
60.218;74.78;98.847
60.217;74.78;9.883
60.215;74.78;98.812
60.214;74.78;98.795
60.213;74.78;98.778
60.212;74.779;9.876
60.211;74.779;98.742
60.209;74.779;98.725
60.208;74.779;98.707
60.207;74.779;9.869
60.206;74.779;98.673
60.205;74.779;98.655
60.203;74.779;98.637
60.202;74.779;9.862
60.201;74.779;98.602
60.2;74.779;98.585
60.199;74.779;98.567
60.197;74.779;9.855
60.196;74.778;98.533
60.195;74.778;98.515
60.194;74.778;98.497
60.193;74.778;9.848
60.191;74.778;98.462
60.19;74.778;98.445
60.189;74.778;98.428
60.188;74.778;9.841
60.187;74.778;98.392
60.185;74.778;98.375
60.184;74.778;98.357
60.183;74.778;9.834
60.182;74.778;98.323
60.18;74.777;98.305
60.179;74.777;98.287
60.178;74.777;9.827
60.177;74.777;98.252
60.176;74.777;98.235
60.174;74.777;98.218
60.173;74.777;Sep 82
60.172;74.777;98.182
60.171;74.777;98.165
60.17;74.777;98.147
60.168;74.777;9.813
60.167;74.777;98.113
60.166;74.777;98.095
60.165;74.777;98.077
60.164;74.776;9.806
60.162;74.776;98.042
60.161;74.776;98.025
60.16;74.776;98.008
60.159;74.776;9.799
60.158;74.776;97.973
60.156;74.776;97.955
60.155;74.776;97.937
60.154;74.776;9.792
60.153;74.776;97.903
60.152;74.776;97.885
60.15;74.776;97.868
60.149;74.776;9.785
60.148;74.775;97.832
60.147;74.775;97.815
60.146;74.775;97.797
60.144;74.775;9.778
60.143;74.775;97.763
60.142;74.775;97.745
60.141;74.775;97.727
60.139;74.775;9.771
60.138;74.775;97.692
60.137;74.775;97.675
60.136;74.775;97.658
60.135;74.775;9.764
60.133;74.775;97.622
60.132;74.774;97.605
60.131;74.774;97.587
60.13;74.774;9.757
60.129;74.774;97.553
60.127;74.774;97.535
60.126;74.774;97.517
60.125;74.774;Sep 75
60.124;74.774;97.482
60.123;74.774;97.465
60.121;74.774;97.447
60.12;74.774;9.743
60.119;74.774;97.413
60.118;74.774;97.395
60.117;74.773;97.377
60.115;74.773;9.736
60.114;74.773;97.342
60.113;74.773;97.325
60.112;74.773;97.308
60.111;74.773;9.729
60.109;74.773;97.272
60.108;74.773;97.255
60.107;74.773;97.237
60.106;74.773;9.722
60.104;74.773;97.203
60.103;74.773;97.185
60.102;74.773;97.167
60.101;74.773;9.715
60.1;74.772;97.132
60.098;74.772;97.115
60.097;74.772;97.097
60.096;74.772;9.708
60.095;74.772;97.062
60.094;74.772;97.045
60.092;74.772;97.027
60.091;74.772;9.701
60.09;74.772;96.992
60.089;74.772;96.975
60.088;74.772;96.957
60.086;74.772;9.694
60.085;74.772;96.922
60.084;74.771;96.905
60.083;74.771;96.887
60.082;74.771;9.687
60.08;74.771;96.853
60.079;74.771;96.835
60.078;74.771;96.817
60.077;74.771;Sep 68
60.075;74.771;96.782
60.074;74.771;96.765
60.073;74.771;96.748
60.072;74.771;9.673
60.071;74.771;96.712
60.069;74.771;96.695
60.068;74.771;96.677
60.067;74.77;9.666
60.066;74.77;96.643
60.065;74.77;96.625
60.063;74.77;96.607
60.062;74.77;9.659
60.061;74.77;96.572
60.06;74.77;96.555
60.059;74.77;96.538
60.057;74.77;9.652
60.056;74.77;96.502
60.055;74.77;96.485
60.054;74.77;96.467
60.053;74.77;9.645
60.051;74.769;96.433
60.05;74.769;96.415
60.049;74.769;96.397
60.048;74.769;9.638
60.046;74.769;96.362
60.045;74.769;96.345
60.044;74.769;96.327
60.043;74.769;9.631
60.042;74.769;96.293
60.04;74.769;96.275
60.039;74.769;96.257
60.038;74.769;9.624
60.037;74.769;96.222
60.036;74.769;96.205
60.034;74.768;96.188
60.033;74.768;9.617
60.032;74.768;96.152
60.031;74.768;96.135
60.03;74.768;96.117
60.028;74.768;Sep 61
60.027;74.768;96.083
60.026;74.768;96.065
60.025;74.768;96.047
60.024;74.768;9.603
60.022;74.768;96.012
60.021;74.768;95.995
60.02;74.768;95.978
60.019;74.767;9.596
60.017;74.767;95.942
60.016;74.767;95.925
60.015;74.767;95.907
60.014;74.767;9.589
60.013;74.767;95.873
60.011;74.767;95.855
60.01;74.767;95.837
60.009;74.767;9.582
60.008;74.767;95.802
60.007;74.767;95.785
60.005;74.767;95.768
60.004;74.767;9.575
60.003;74.767;95.733
60.002;74.766;95.715
60.001;74.766;95.697
59.999;74.766;9.568
59.998;74.766;95.663
59.997;74.766;95.645
59.996;74.766;95.628
59.995;74.766;9.561
59.993;74.766;95.592
59.992;74.766;95.575
59.991;74.766;95.557
59.99;74.766;9.554
59.988;74.766;95.523
59.987;74.766;95.505
59.986;74.765;95.487
59.985;74.765;9.547
59.984;74.765;95.452
59.982;74.765;95.435
59.981;74.765;95.418
59.98;74.765;Sep 54
59.979;74.765;95.382
59.978;74.765;95.365
59.976;74.765;95.347
59.975;74.765;9.533
59.974;74.765;95.313
59.973;74.765;95.295
59.972;74.765;95.278
59.97;74.765;9.526
59.969;74.764;95.242
59.968;74.764;95.225
59.967;74.764;95.207
59.966;74.764;9.519
59.964;74.764;95.173
59.963;74.764;95.155
59.962;74.764;95.137
59.961;74.764;9.512
59.96;74.764;95.102
59.958;74.764;95.085
59.957;74.764;95.068
59.956;74.764;9.505
59.955;74.764;95.032
59.953;74.763;95.015
59.952;74.763;94.997
59.951;74.763;9.498
59.95;74.763;94.962
59.949;74.763;94.945
59.947;74.763;94.927
59.946;74.763;9.491
59.945;74.763;94.892
59.944;74.763;94.875
59.943;74.763;94.857
59.941;74.763;9.484
59.94;74.763;94.822
59.939;74.763;94.805
59.938;74.763;94.787
59.937;74.762;9.477
59.935;74.762;94.752
59.934;74.762;94.735
59.933;74.762;94.718
59.932;74.762;Sep 47
59.931;74.762;94.682
59.929;74.762;94.665
59.928;74.762;94.647
59.927;74.762;9.463
59.926;74.762;94.613
59.924;74.762;94.595
59.923;74.762;94.577
59.922;74.762;9.456
59.921;74.761;94.542
59.92;74.761;94.525
59.918;74.761;94.508
59.917;74.761;9.449
59.916;74.761;94.472
59.915;74.761;94.455
59.914;74.761;94.437
59.912;74.761;9.442
59.911;74.761;94.403
59.91;74.761;94.385
59.909;74.761;94.367
59.908;74.761;9.435
59.906;74.761;94.332
59.905;74.761;94.315
59.904;74.76;94.298
59.903;74.76;9.428
59.902;74.76;94.262
59.9;74.76;94.245
59.899;74.76;94.227
59.898;74.76;9.421
59.897;74.76;94.192
59.895;74.76;94.175
59.894;74.76;94.158
59.893;74.76;9.414
59.892;74.76;94.122
59.891;74.76;94.105
59.889;74.76;94.087
59.888;74.759;9.407
59.887;74.759;94.053
59.886;74.759;94.035
59.885;74.759;94.017
59.883;74.759;09. Apr
59.882;74.759;93.982
59.881;74.759;93.965
59.88;74.759;93.948
59.879;74.759;9.393
59.877;74.759;93.912
59.876;74.759;93.895
59.875;74.759;93.877
59.874;74.759;9.386
59.873;74.759;93.843
59.871;74.758;93.825
59.87;74.758;93.807
59.869;74.758;9.379
59.868;74.758;93.772
59.866;74.758;93.755
59.865;74.758;93.738
59.864;74.758;9.372
59.863;74.758;93.702
59.862;74.758;93.685
59.86;74.758;93.667
59.859;74.758;9.365
59.858;74.758;93.633
59.857;74.758;93.615
59.856;74.757;93.598
59.854;74.757;9.358
59.853;74.757;93.562
59.852;74.757;93.545
59.851;74.757;93.528
59.85;74.757;9.351
59.848;74.757;93.493
59.847;74.757;93.475
59.846;74.757;93.457
59.845;74.757;9.344
59.844;74.757;93.422
59.842;74.757;93.405
59.841;74.757;93.388
59.84;74.757;9.337
59.839;74.756;93.352
59.837;74.756;93.335
59.836;74.756;93.317
59.835;74.756;Sep 33
59.834;74.756;93.283
59.833;74.756;93.265
59.831;74.756;93.247
59.83;74.756;9.323
59.829;74.756;93.212
59.828;74.756;93.195
59.827;74.756;93.178
59.825;74.756;9.316
59.824;74.756;93.142
59.823;74.755;93.125
59.822;74.755;93.107
59.821;74.755;9.309
59.819;74.755;93.072
59.818;74.755;93.055
59.817;74.755;93.038
59.816;74.755;9.302
59.815;74.755;93.002
59.813;74.755;92.985
59.812;74.755;92.967
59.811;74.755;9.295
59.81;74.755;92.933
59.809;74.755;92.915
59.807;74.755;92.897
59.806;74.754;9.288
59.805;74.754;92.862
59.804;74.754;92.845
59.802;74.754;92.828
59.801;74.754;9.281
59.8;74.754;92.792
59.799;74.754;92.775
59.798;74.754;92.757
59.796;74.754;9.274
59.795;74.754;92.722
59.794;74.754;92.705
59.793;74.754;92.687
59.792;74.754;9.267
59.79;74.754;92.652
59.789;74.753;92.635
59.788;74.753;92.617
59.787;74.753;Sep 26
59.786;74.753;92.582
59.784;74.753;92.565
59.783;74.753;92.547
59.782;74.753;9.253
59.781;74.753;92.512
59.78;74.753;92.495
59.778;74.753;92.478
59.777;74.753;9.246
59.776;74.753;92.442
59.775;74.753;92.425
59.773;74.752;92.407
59.772;74.752;9.239
59.771;74.752;92.373
59.77;74.752;92.355
59.769;74.752;92.337
59.767;74.752;9.232
59.766;74.752;92.302
59.765;74.752;92.285
59.764;74.752;92.268
59.763;74.752;9.225
59.761;74.752;92.232
59.76;74.752;92.215
59.759;74.752;92.197
59.758;74.752;9.218
59.757;74.751;92.163
59.755;74.751;92.145
59.754;74.751;92.127
59.753;74.751;9.211
59.752;74.751;92.092
59.751;74.751;92.075
59.749;74.751;92.058
59.748;74.751;9.204
59.747;74.751;92.022
59.746;74.751;92.005
59.744;74.751;91.987
59.743;74.751;9.197
59.742;74.751;91.952
59.741;74.75;91.935
59.74;74.75;91.918
59.738;74.75;Sep 19
59.737;74.75;91.882
59.736;74.75;91.865
59.735;74.75;91.847
59.734;74.75;9.183
59.732;74.75;91.813
59.731;74.75;91.795
59.73;74.75;91.777
59.729;74.75;9.176
59.728;74.75;91.742
59.726;74.75;91.725
59.725;74.75;91.708
59.724;74.749;9.169
59.723;74.749;91.672
59.722;74.749;91.655
59.72;74.749;91.637
59.719;74.749;9.162
59.718;74.749;91.603
59.717;74.749;91.585
59.715;74.749;91.567
59.714;74.749;9.155
59.713;74.749;91.532
59.712;74.749;91.515
59.711;74.749;91.498
59.709;74.749;9.148
59.708;74.748;91.462
59.707;74.748;91.445
59.706;74.748;91.427
59.705;74.748;9.141
59.703;74.748;91.393
59.702;74.748;91.375
59.701;74.748;91.358
59.7;74.748;9.134
59.699;74.748;91.322
59.697;74.748;91.305
59.696;74.748;91.288
59.695;74.748;9.127
59.694;74.748;91.253
59.693;74.748;91.235
59.691;74.747;91.217
59.69;74.747;09. Dez
59.689;74.747;91.182
59.688;74.747;91.165
59.686;74.747;91.148
59.685;74.747;9.113
59.684;74.747;91.112
59.683;74.747;91.095
59.682;74.747;91.077
59.68;74.747;9.106
59.679;74.747;91.043
59.678;74.747;91.025
59.677;74.747;91.007
59.676;74.746;9.099
59.674;74.746;90.972
59.673;74.746;90.955
59.672;74.746;90.938
59.671;74.746;9.092
59.67;74.746;90.903
59.668;74.746;90.885
59.667;74.746;90.867
59.666;74.746;9.085
59.665;74.746;90.832
59.664;74.746;90.815
59.662;74.746;90.798
59.661;74.746;9.078
59.66;74.746;90.762
59.659;74.745;90.745
59.658;74.745;90.727
59.656;74.745;9.071
59.655;74.745;90.693
59.654;74.745;90.675
59.653;74.745;90.657
59.651;74.745;9.064
59.65;74.745;90.622
59.649;74.745;90.605
59.648;74.745;90.587
59.647;74.745;9.057
59.645;74.745;90.552
59.644;74.745;90.535
59.643;74.744;90.517
59.642;74.744;09. Mai
59.641;74.744;90.482
59.639;74.744;90.465
59.638;74.744;90.447
59.637;74.744;9.043
59.636;74.744;90.412
59.635;74.744;90.395
59.633;74.744;90.377
59.632;74.744;9.036
59.631;74.744;90.343
59.63;74.744;90.325
59.629;74.744;90.307
59.627;74.744;9.029
59.626;74.743;90.272
59.625;74.743;90.255
59.624;74.743;90.238
59.622;74.743;9.022
59.621;74.743;90.202
59.62;74.743;90.185
59.619;74.743;90.167
59.618;74.743;9.015
59.616;74.743;90.133
59.615;74.743;90.115
59.614;74.743;90.097
59.613;74.743;9.008
59.612;74.743;90.062
59.61;74.742;90.045
59.609;74.742;90.028
59.608;74.742;9.001
59.607;74.742;89.992
59.606;74.742;89.975
59.604;74.742;89.957
59.603;74.742;8.994
59.602;74.742;89.923
59.601;74.742;89.905
59.6;74.742;89.887
59.598;74.742;8.987
59.597;74.742;89.852
59.596;74.742;89.835
59.595;74.742;89.817
59.593;74.741;Aug 98
59.592;74.741;89.783
59.591;74.741;89.765
59.59;74.741;89.747
59.589;74.741;8.973
59.587;74.741;89.712
59.586;74.741;89.695
59.585;74.741;89.678
59.584;74.741;8.966
59.583;74.741;89.642
59.581;74.741;89.625
59.58;74.741;89.607
59.579;74.741;8.959
59.578;74.74;89.573
59.577;74.74;89.555
59.575;74.74;89.537
59.574;74.74;8.952
59.573;74.74;89.502
59.572;74.74;89.485
